Identificador único del municipio,Clave de entidad federativa,Entidad federativa,Clave de municipio o delegación,Municipio o delegación,Estimador_x,Porcentaje de población de 20 años y más con obesidad.,Porcentaje de población de 20 años y más con diagnóstico previo de hipertensión.,Porcentaje de población de 20 años y más con diagnóstico previo de diabetes.,Municipio,Estimador_y,Ingreso Corriente Promedio Trimestral por Hogar 2020,Codigo,Total,municipio,entidad,Big,Medium,Small,Total_Pharmacies,Pharmacy_Density_per_100k,CVEGEO,Big_Pharmacy_Ratio,Medium_Pharmacy_Ratio,Total_Trimestral_Income,Income_per_Big_Pharmacy
21061,21.0,PUEBLA,61.0,Eloxochitlán,Valor,20.656358025221806,11.052563649885553,7.527889181320452,ELOXOCHITLÁN,Valor,19414.4263131988,21 061,14461,ELOXOCHITLÁN,PUEBLA,,1.0,0.0,1.0,6.915151096051449,21.061.0,0.0,6.915151096051449,280752018.91516787,0.0
21060,21.0,PUEBLA,60.0,Domingo Arenas,Valor,24.76915734106124,14.554307327205061,8.011677074934344,DOMINGO ARENAS,Valor,26301.4928113847,21 060,7982,DOMINGO ARENAS,PUEBLA,,4.0,1.0,5.0,62.640942119769484,21.060.0,0.0,50.112753695815584,209938515.6204727,0.0
21052,21.0,PUEBLA,52.0,Chigmecatitlán,Valor,19.885652750471525,21.412598766705827,10.787641527301021,CHIGMECATITLÁN,Valor,24292.7443251047,21 052,1215,CHIGMECATITLÁN,PUEBLA,,1.0,0.0,1.0,82.30452674897118,21.052.0,0.0,82.30452674897118,29515684.35500221,0.0
20446,20.0,OAXACA,446.0,Santa María Yucuhiti,Valor,19.49807571346333,17.445932796319177,10.833213363355611,SANTA MARÍA YUCUHITI,Valor,28005.2372772222,20 446,6008,,,,0.0,0.0,0.0,0.0,20.0446.0,0.0,0.0,168255465.56155097,0.0
20444,20.0,OAXACA,444.0,Santa María Yolotepec,Valor,20.63596615180089,21.304065543614982,9.019699985674164,SANTA MARÍA YOLOTEPEC,Valor,23091.6411218352,20 444,481,,,,0.0,0.0,0.0,0.0,20.0444.0,0.0,0.0,11107079.379602732,0.0
20219,20.0,OAXACA,219.0,San Juan Teitipac,Valor,25.819844097497025,22.30574998156971,11.672206958399427,SAN JUAN TEITIPAC,Valor,31217.321825393,20 219,2668,SAN JUAN TEITIPAC,OAXACA,,0.0,2.0,2.0,74.96251874062968,20.0219.0,0.0,0.0,83287814.63014852,0.0
20284,20.0,OAXACA,284.0,San Miguel Tilquiápam,Valor,19.117604285545234,14.700830699438901,9.81338304101295,SAN MIGUEL TILQUIÁPAM,Valor,24550.9083052628,20 284,3141,,,,0.0,0.0,0.0,0.0,20.0284.0,0.0,0.0,77114402.98683046,0.0
20291,20.0,OAXACA,291.0,San Pablo Coatlán,Valor,21.175461316541654,15.366502103102386,8.209979402910403,SAN PABLO COATLÁN,Valor,23310.9004287799,20 291,4308,,,,0.0,0.0,0.0,0.0,20.0291.0,0.0,0.0,100423359.04718381,0.0
20290,20.0,OAXACA,290.0,San Nicolás Hidalgo,Valor,17.23098879381531,20.669553625713842,8.469135561498323,SAN NICOLÁS HIDALGO,Valor,27155.6140659962,20 290,1043,SAN NICOLÁS HIDALGO,OAXACA,,1.0,1.0,2.0,191.75455417066155,20.0290.0,0.0,95.87727708533077,28323305.470834035,0.0
20289,20.0,OAXACA,289.0,San Nicolás,Valor,15.040234314145998,20.166385204472174,10.704715930793101,SAN NICOLÁS,Valor,27360.9183207598,20 289,1214,,,,0.0,0.0,0.0,0.0,20.0289.0,0.0,0.0,33216154.841402397,0.0
20288,20.0,OAXACA,288.0,San Miguel Yotao,Valor,18.742631084854942,12.342779440805902,8.560425865248634,SAN MIGUEL YOTAO,Valor,23545.183145173,20 288,585,,,,0.0,0.0,0.0,0.0,20.0288.0,0.0,0.0,13773932.139926204,0.0
20287,20.0,OAXACA,287.0,San Miguel Tulancingo,Valor,0.0,29.007372654378994,12.875840622863388,SAN MIGUEL TULANCINGO,Valor,24858.7459420152,20 287,307,,,,0.0,0.0,0.0,0.0,20.0287.0,0.0,0.0,7631635.004198667,0.0
20286,20.0,OAXACA,286.0,San Miguel Tlacotepec,Valor,22.428636625218214,21.709400307618356,10.956297347937447,SAN MIGUEL TLACOTEPEC,Valor,31001.820350615,20 286,3100,SAN MIGUEL TLACOTEPEC,OAXACA,,0.0,2.0,2.0,64.51612903225806,20.0286.0,0.0,0.0,96105643.0869065,0.0
20285,20.0,OAXACA,285.0,San Miguel Tlacamama,Valor,34.13994686972212,14.729135426291023,8.033348228102522,SAN MIGUEL TLACAMAMA,Valor,25295.4562351245,20 285,3668,SAN MIGUEL TLACAMAMA,OAXACA,,2.0,0.0,2.0,54.525627044711015,20.0285.0,0.0,54.525627044711015,92783733.47043666,0.0
20283,20.0,OAXACA,283.0,San Miguel Tequixtepec,Valor,30.096960352597602,17.35514538611312,10.059826128397658,SAN MIGUEL TEQUIXTEPEC,Valor,23734.873452155,20 283,1044,,,,0.0,0.0,0.0,0.0,20.0283.0,0.0,0.0,24779207.884049818,0.0
20293,20.0,OAXACA,293.0,San Pablo Etla,Valor,35.59448716837279,18.50964727580278,7.2292720623451245,SAN PABLO ETLA,Valor,52511.9451165559,20 293,17116,SAN PABLO ETLA,OAXACA,,1.0,1.0,2.0,11.684973124561814,20.0293.0,0.0,5.842486562280907,898794452.6149708,0.0
20282,20.0,OAXACA,282.0,San Miguel Tenango,Valor,34.750561489021415,16.621501693248625,9.826527385148466,SAN MIGUEL TENANGO,Valor,23111.7284864761,20 282,653,,,,0.0,0.0,0.0,0.0,20.0282.0,0.0,0.0,15091958.701668892,0.0
20281,20.0,OAXACA,281.0,San Miguel Tecomatlán,Valor,39.48221189240216,27.212702814389456,12.422250360759458,SAN MIGUEL TECOMATLÁN,Valor,31549.1251986934,20 281,305,,,,0.0,0.0,0.0,0.0,20.0281.0,0.0,0.0,9622483.185601488,0.0
20276,20.0,OAXACA,276.0,San Miguel Santa Flor,Valor,22.97663317559942,17.46745074547843,12.619397573241725,SAN MIGUEL SANTA FLOR,Valor,23819.5242957583,20 276,691,,,,0.0,0.0,0.0,0.0,20.0276.0,0.0,0.0,16459291.288368985,0.0
20274,20.0,OAXACA,274.0,San Miguel Piedras,Valor,17.87117191295809,16.978423329522315,9.080964405573873,SAN MIGUEL PIEDRAS,Valor,20206.1845712926,20 274,1328,,,,0.0,0.0,0.0,0.0,20.0274.0,0.0,0.0,26833813.11067657,0.0
20273,20.0,OAXACA,273.0,San Miguel Peras,Valor,18.978489721406337,12.038870061720553,7.592723822646218,SAN MIGUEL PERAS,Valor,19476.3548069967,20 273,3818,SAN MIGUEL PERAS,OAXACA,,0.0,1.0,1.0,26.191723415400734,20.0273.0,0.0,0.0,74360722.6531134,0.0
20271,20.0,OAXACA,271.0,San Miguel Mixtepec,Valor,22.208085811509697,13.463263561920678,7.833124017071378,SAN MIGUEL MIXTEPEC,Valor,21872.768226332,20 271,3194,,,,0.0,0.0,0.0,0.0,20.0271.0,0.0,0.0,69861621.7149044,0.0
20270,20.0,OAXACA,270.0,San Miguel Huautla,Valor,14.514941301015268,19.906475789353514,9.501212170418311,SAN MIGUEL HUAUTLA,Valor,21277.5615228905,20 270,1311,,,,0.0,0.0,0.0,0.0,20.0270.0,0.0,0.0,27894883.156509448,0.0
20292,20.0,OAXACA,292.0,San Pablo Cuatro Venados,Valor,21.46738747807855,14.558910524087079,7.1343037497165245,SAN PABLO CUATRO VENADOS,Valor,19831.1243516098,20 292,1510,,,,0.0,0.0,0.0,0.0,20.0292.0,0.0,0.0,29944997.770930797,0.0
20296,20.0,OAXACA,296.0,San Pablo Macuiltianguis,Valor,22.877162130748786,23.376792710808356,11.310907700365396,SAN PABLO MACUILTIANGUIS,Valor,32937.617947269,20 296,955,,,,0.0,0.0,0.0,0.0,20.0296.0,0.0,0.0,31455425.139641892,0.0
20443,20.0,OAXACA,443.0,Santa María Yavesía,Valor,12.34485274788169,24.230060296076733,10.64271651483673,SANTA MARÍA YAVESÍA,Valor,28966.5839790348,20 443,434,,,,0.0,0.0,0.0,0.0,20.0443.0,0.0,0.0,12571497.446901103,0.0
20320,20.0,OAXACA,320.0,San Pedro Molinos,Valor,12.129796608338243,23.30013114285764,10.521406547896921,SAN PEDRO MOLINOS,Valor,32302.8972877246,20 320,706,,,,0.0,0.0,0.0,0.0,20.0320.0,0.0,0.0,22805845.48513357,0.0
20330,20.0,OAXACA,330.0,San Pedro Teutila,Valor,23.159587427665958,15.65442511271534,8.939241591153516,SAN PEDRO TEUTILA,Valor,21967.0281953923,20 330,4296,SAN PEDRO TEUTILA,OAXACA,,0.0,1.0,1.0,23.277467411545622,20.0330.0,0.0,0.0,94370353.12740532,0.0
20329,20.0,OAXACA,329.0,San Pedro Teozacoalco,Valor,18.168987420432522,19.416443013758585,9.541317717972035,SAN PEDRO TEOZACOALCO,Valor,22272.618111898,20 329,1153,,,,0.0,0.0,0.0,0.0,20.0329.0,0.0,0.0,25680328.683018394,0.0
20328,20.0,OAXACA,328.0,San Pedro Taviche,Valor,19.66800942509814,10.344403858033457,7.892648797677128,SAN PEDRO TAVICHE,Valor,23112.9024453738,20 328,1441,,,,0.0,0.0,0.0,0.0,20.0328.0,0.0,0.0,33305692.423783645,0.0
20325,20.0,OAXACA,325.0,San Pedro Quiatoni,Valor,34.21851697499728,12.829795726743116,10.517617547010131,SAN PEDRO QUIATONI,Valor,26364.8466551908,20 325,11930,SAN PEDRO QUIATONI,OAXACA,,4.0,2.0,6.0,50.29337803855825,20.0325.0,0.0,33.52891869237217,314532620.59642625,0.0
20323,20.0,OAXACA,323.0,San Pedro Ocotepec,Valor,23.605199879659224,14.761862441733976,7.896875954788826,SAN PEDRO OCOTEPEC,Valor,24603.3572063691,20 323,2404,,,,0.0,0.0,0.0,0.0,20.0323.0,0.0,0.0,59146470.72411131,0.0
20322,20.0,OAXACA,322.0,San Pedro Ocopetatillo,Valor,13.362644945071937,18.918599775020304,10.582736908921138,SAN PEDRO OCOPETATILLO,Valor,26700.3471807772,20 322,786,,,,0.0,0.0,0.0,0.0,20.0322.0,0.0,0.0,20986472.884090878,0.0
20321,20.0,OAXACA,321.0,San Pedro Nopala,Valor,19.451999708266033,21.46763970313512,9.239617535967074,SAN PEDRO NOPALA,Valor,21999.0035090311,20 321,751,,,,0.0,0.0,0.0,0.0,20.0321.0,0.0,0.0,16521251.635282356,0.0
20317,20.0,OAXACA,317.0,San Pedro Mártir Yucuxaco,Valor,17.837274195539514,21.199198982961455,9.532023891987443,SAN PEDRO MÁRTIR YUCUXACO,Valor,29655.2362714848,20 317,1257,,,,0.0,0.0,0.0,0.0,20.0317.0,0.0,0.0,37276631.99325639,0.0
20299,20.0,OAXACA,299.0,San Pablo Yaganiza,Valor,12.719119339630705,16.676202847991597,9.798255803406953,SAN PABLO YAGANIZA,Valor,27738.675737044,20 299,1125,SAN PABLO YAGANIZA,OAXACA,,0.0,1.0,1.0,88.8888888888889,20.0299.0,0.0,0.0,31206010.2041745,0.0
20316,20.0,OAXACA,316.0,San Pedro Mártir Quiechapa,Valor,13.19722363922398,19.91879501013119,9.44307967541955,SAN PEDRO MÁRTIR QUIECHAPA,Valor,28137.0499612401,20 316,738,,,,0.0,0.0,0.0,0.0,20.0316.0,0.0,0.0,20765142.871395193,0.0
20313,20.0,OAXACA,313.0,San Pedro Jocotipac,Valor,11.591970543851055,22.933570492268174,12.472972577661308,SAN PEDRO JOCOTIPAC,Valor,26366.6049470323,20 313,730,,,,0.0,0.0,0.0,0.0,20.0313.0,0.0,0.0,19247621.61133358,0.0
20311,20.0,OAXACA,311.0,San Pedro Jaltepetongo,Valor,21.15756060140538,24.188043917128695,11.647185757863891,SAN PEDRO JALTEPETONGO,Valor,23023.2282752855,20 311,483,,,,0.0,0.0,0.0,0.0,20.0311.0,0.0,0.0,11120219.256962895,0.0
20309,20.0,OAXACA,309.0,San Pedro Ixcatlán,Valor,24.64894933120321,13.283165364059373,10.506500006878337,SAN PEDRO IXCATLÁN,Valor,22904.469324837,20 309,10368,SAN PEDRO IXCATLÁN,OAXACA,,1.0,2.0,3.0,28.935185185185183,20.0309.0,0.0,9.645061728395062,237473537.95991,0.0
20306,20.0,OAXACA,306.0,San Pedro el Alto,Valor,24.155311164211604,11.408070248670075,8.567895624136197,SAN PEDRO EL ALTO,Valor,24509.2825543856,20 306,4654,,,,0.0,0.0,0.0,0.0,20.0306.0,0.0,0.0,114066201.00811058,0.0
20305,20.0,OAXACA,305.0,San Pedro Comitancillo,Valor,34.30807309377501,23.384919992355876,8.603031688462254,SAN PEDRO COMITANCILLO,Valor,36431.6180190044,20 305,4333,SAN PEDRO COMITANCILLO,OAXACA,,1.0,3.0,4.0,92.31479344564967,20.0305.0,0.0,23.078698361412417,157858200.87634608,0.0
20304,20.0,OAXACA,304.0,San Pedro Coxcaltepec Cántaros,Valor,16.318941310174914,22.192003213886203,11.54623612835739,SAN PEDRO COXCALTEPEC CÁNTAROS,Valor,26461.4758228137,20 304,716,,,,0.0,0.0,0.0,0.0,20.0304.0,0.0,0.0,18946416.68913461,0.0
20268,20.0,OAXACA,268.0,San Miguel Ejutla,Valor,30.77260206412315,17.420480723374535,8.533646452469275,SAN MIGUEL EJUTLA,Valor,33258.6191459781,20 268,1149,,,,0.0,0.0,0.0,0.0,20.0268.0,0.0,0.0,38214153.39872883,0.0
20267,20.0,OAXACA,267.0,San Miguel del Río,Valor,28.515169844829273,22.322524675948543,11.904371142246562,SAN MIGUEL DEL RÍO,Valor,32916.1191305778,20 267,245,,,,0.0,0.0,0.0,0.0,20.0267.0,0.0,0.0,8064449.18699156,0.0
20265,20.0,OAXACA,265.0,San Miguel Chimalapa,Valor,29.38439249907827,18.480354485361257,9.513631137222166,SAN MIGUEL CHIMALAPA,Valor,26385.2763257747,20 265,6711,,,,0.0,0.0,0.0,0.0,20.0265.0,0.0,0.0,177071589.422274,0.0
20229,20.0,OAXACA,229.0,San Lorenzo Texmelúcan,Valor,16.312332042599376,9.66933554683703,7.796392918185418,SAN LORENZO TEXMELÚCAN,Valor,21881.772814221,20 229,9148,SAN LORENZO TEXMELÚCAN,OAXACA,,0.0,1.0,1.0,10.931351114997813,20.0229.0,0.0,0.0,200174457.7044937,0.0
20238,20.0,OAXACA,238.0,San Martín de los Cansecos,Valor,33.16012160773904,18.264463892698473,9.446378567750136,SAN MARTÍN DE LOS CANSECOS,Valor,25616.90821683,20 238,994,,,,0.0,0.0,0.0,0.0,20.0238.0,0.0,0.0,25463206.767529022,0.0
20237,20.0,OAXACA,237.0,San Marcos Arteaga,Valor,18.44413608453456,21.931256081906852,10.246201594229039,SAN MARCOS ARTEAGA,Valor,29320.8572872136,20 237,1568,SAN MARCOS ARTEAGA,OAXACA,,0.0,1.0,1.0,63.77551020408163,20.0237.0,0.0,0.0,45975104.226350926,0.0
20236,20.0,OAXACA,236.0,San Marcial Ozolotepec,Valor,19.934675112791503,13.07133227501688,8.211927193494562,SAN MARCIAL OZOLOTEPEC,Valor,22611.9649457613,20 236,1372,,,,0.0,0.0,0.0,0.0,20.0236.0,0.0,0.0,31023615.905584507,0.0
20235,20.0,OAXACA,235.0,San Luis Amatlán,Valor,16.15292900720021,17.492750302034697,10.229879184227459,SAN LUIS AMATLÁN,Valor,26491.0745506104,20 235,3829,SAN LUIS AMATLÁN,OAXACA,,1.0,0.0,1.0,26.116479498563596,20.0235.0,0.0,26.116479498563596,101434324.45428722,0.0
20234,20.0,OAXACA,234.0,San Lucas Zoquiápam,Valor,21.89334995910542,14.766534744945679,9.518431515812027,SAN LUCAS ZOQUIÁPAM,Valor,23487.5482866004,20 234,7163,SAN LUCAS ZOQUIÁPAM,OAXACA,,2.0,0.0,2.0,27.92126204104426,20.0234.0,0.0,27.92126204104426,168241308.37691864,0.0
20231,20.0,OAXACA,231.0,San Lucas Camotlán,Valor,22.17174345649889,11.653535371248132,7.933359835488565,SAN LUCAS CAMOTLÁN,Valor,26660.6343767108,20 231,3187,,,,0.0,0.0,0.0,0.0,20.0231.0,0.0,0.0,84967441.75857732,0.0
20230,20.0,OAXACA,230.0,San Lorenzo Victoria,Valor,23.687907799299705,23.386403005746907,10.739353152957802,SAN LORENZO VICTORIA,Valor,21916.7974771317,20 230,932,,,,0.0,0.0,0.0,0.0,20.0230.0,0.0,0.0,20426455.248686742,0.0
20228,20.0,OAXACA,228.0,San Lorenzo Cuaunecuiltitla,Valor,24.39027619311663,16.581716483168464,8.634237692894526,SAN LORENZO CUAUNECUILTITLA,Valor,21475.0672843691,20 228,833,,,,0.0,0.0,0.0,0.0,20.0228.0,0.0,0.0,17888731.04787946,0.0
20264,20.0,OAXACA,264.0,San Miguel Chicahua,Valor,5.027718205657368,19.28376131122427,9.02149960502104,SAN MIGUEL CHICAHUA,Valor,23499.7084031609,20 264,2169,,,,0.0,0.0,0.0,0.0,20.0264.0,0.0,0.0,50970867.52645599,0.0
20226,20.0,OAXACA,226.0,San Lorenzo Albarradas,Valor,36.921077753591575,17.697239396668657,10.573522698041524,SAN LORENZO ALBARRADAS,Valor,30206.0057126818,20 226,2971,SAN LORENZO ALBARRADAS,OAXACA,,0.0,1.0,1.0,33.65870077415012,20.0226.0,0.0,0.0,89742042.97237763,0.0
20225,20.0,OAXACA,225.0,San Lorenzo,Valor,21.285648874635367,13.833751030234481,8.770591843858677,SAN LORENZO,Valor,27215.8980191504,20 225,5903,SAN LORENZO,OAXACA,,0.0,1.0,1.0,16.940538709130948,20.0225.0,0.0,0.0,160655446.00704482,0.0
20224,20.0,OAXACA,224.0,San Juan Yucuita,Valor,20.598769823981815,24.926137026870194,11.332866683062397,SAN JUAN YUCUITA,Valor,34594.2465965824,20 224,643,,,,0.0,0.0,0.0,0.0,20.0224.0,0.0,0.0,22244100.561602484,0.0
20223,20.0,OAXACA,223.0,San Juan Yatzona,Valor,12.361856565612499,17.378612187818103,9.466964387162436,SAN JUAN YATZONA,Valor,21156.6450630264,20 223,440,SAN JUAN YATZONA,OAXACA,,0.0,1.0,1.0,227.27272727272725,20.0223.0,0.0,0.0,9308923.827731617,0.0
20222,20.0,OAXACA,222.0,San Juan Yaeé,Valor,17.384969300005494,17.609669579653975,10.307120257437095,SAN JUAN YAEÉ,Valor,23547.4572271097,20 222,1426,SAN JUAN YAEÉ,OAXACA,,0.0,1.0,1.0,70.12622720897616,20.0222.0,0.0,0.0,33578674.00585843,0.0
20221,20.0,OAXACA,221.0,San Juan Teposcolula,Valor,28.606543140366476,23.294249315986818,10.80541776457708,SAN JUAN TEPOSCOLULA,Valor,27186.7495818743,20 221,1494,,,,0.0,0.0,0.0,0.0,20.0221.0,0.0,0.0,40617003.8753202,0.0
20220,20.0,OAXACA,220.0,San Juan Tepeuxila,Valor,28.20488312126463,17.064817917733073,10.21401125846502,SAN JUAN TEPEUXILA,Valor,26259.7571047206,20 220,2692,,,,0.0,0.0,0.0,0.0,20.0220.0,0.0,0.0,70691266.12590785,0.0
20239,20.0,OAXACA,239.0,San Martín Huamelúlpam,Valor,16.32011067181508,23.691944689404483,10.078487885677948,SAN MARTÍN HUAMELÚLPAM,Valor,34045.1875070904,20 239,1000,,,,0.0,0.0,0.0,0.0,20.0239.0,0.0,0.0,34045187.5070904,0.0
20240,20.0,OAXACA,240.0,San Martín Itunyoso,Valor,5.504892677658165,16.14701441481172,7.668686288573752,SAN MARTÍN ITUNYOSO,Valor,23571.6125923667,20 240,2749,,,,0.0,0.0,0.0,0.0,20.0240.0,0.0,0.0,64798363.01641606,0.0
20243,20.0,OAXACA,243.0,San Martín Tilcajete,Valor,24.50358494848432,20.73629355988336,9.178371128086399,SAN MARTÍN TILCAJETE,Valor,39265.9696850675,20 243,1975,SAN MARTÍN TILCAJETE,OAXACA,,1.0,0.0,1.0,50.63291139240506,20.0243.0,0.0,50.63291139240506,77550290.12800832,0.0
20245,20.0,OAXACA,245.0,San Martín Zacatepec,Valor,24.75819983123191,19.06292214134579,9.939522847679799,SAN MARTÍN ZACATEPEC,Valor,27702.0365555499,20 245,1324,,,,0.0,0.0,0.0,0.0,20.0245.0,0.0,0.0,36677496.39954807,0.0
20263,20.0,OAXACA,263.0,San Miguel Coatlán,Valor,23.971482581788468,12.44525320608864,8.078280494326505,SAN MIGUEL COATLÁN,Valor,23137.1796183848,20 263,3184,,,,0.0,0.0,0.0,0.0,20.0263.0,0.0,0.0,73668779.9049372,0.0
20262,20.0,OAXACA,262.0,San Miguel Amatlán,Valor,25.152876360593545,19.79746274302042,9.675491084536397,SAN MIGUEL AMATLÁN,Valor,26292.3680720175,20 262,991,,,,0.0,0.0,0.0,0.0,20.0262.0,0.0,0.0,26055736.759369344,0.0
20261,20.0,OAXACA,261.0,San Miguel Amatitlán,Valor,17.405983219498573,15.636451793547677,7.730842250604399,SAN MIGUEL AMATITLÁN,Valor,22549.6636924009,20 261,6932,,,,0.0,0.0,0.0,0.0,20.0261.0,0.0,0.0,156314268.71572304,0.0
20260,20.0,OAXACA,260.0,San Miguel Aloápam,Valor,24.973801314162845,17.586728543539916,9.498717838642957,SAN MIGUEL ALOÁPAM,Valor,25076.8978838954,20 260,2191,SAN MIGUEL ALOÁPAM,OAXACA,,0.0,1.0,1.0,45.64125969876768,20.0260.0,0.0,0.0,54943483.26361482,0.0
20259,20.0,OAXACA,259.0,San Miguel Ahuehuetitlán,Valor,13.290270329260636,18.12789310694366,9.34281530424396,SAN MIGUEL AHUEHUETITLÁN,Valor,21909.443822974,20 259,2142,SAN MIGUEL AHUEHUETITLÁN,OAXACA,,0.0,1.0,1.0,46.68534080298787,20.0259.0,0.0,0.0,46930028.66881031,0.0
20258,20.0,OAXACA,258.0,San Miguel Achiutla,Valor,13.58212857275177,25.531098409206262,11.314966327356494,SAN MIGUEL ACHIUTLA,Valor,26851.8433664678,20 258,698,,,,0.0,0.0,0.0,0.0,20.0258.0,0.0,0.0,18742586.669794526,0.0
20257,20.0,OAXACA,257.0,San Melchor Betaza,Valor,17.385399736877506,19.766470759975746,11.548954361242343,SAN MELCHOR BETAZA,Valor,23870.9646662741,20 257,1052,,,,0.0,0.0,0.0,0.0,20.0257.0,0.0,0.0,25112254.828920353,0.0
20256,20.0,OAXACA,256.0,San Mateo Tlapiltepec,Valor,22.057494136939187,23.138944850692873,10.413547867865624,SAN MATEO TLAPILTEPEC,Valor,26695.6551188612,20 256,229,,,,0.0,0.0,0.0,0.0,20.0256.0,0.0,0.0,6113305.022219215,0.0
20255,20.0,OAXACA,255.0,San Mateo Sindihui,Valor,14.266812755263716,16.899115859074545,9.655373286490672,SAN MATEO SINDIHUI,Valor,26307.6431387407,20 255,1977,SAN MATEO SINDIHUI,OAXACA,,0.0,1.0,1.0,50.58168942842691,20.0255.0,0.0,0.0,52010210.48529036,0.0
20254,20.0,OAXACA,254.0,San Mateo Río Hondo,Valor,20.40211721262886,14.966945118491493,9.567191781633726,SAN MATEO RÍO HONDO,Valor,29501.1112952643,20 254,3207,,,,0.0,0.0,0.0,0.0,20.0254.0,0.0,0.0,94610063.92391261,0.0
20253,20.0,OAXACA,253.0,San Mateo Piñas,Valor,29.6050411095275,19.496920612055522,11.244357470267738,SAN MATEO PIÑAS,Valor,29096.6504167923,20 253,2021,,,,0.0,0.0,0.0,0.0,20.0253.0,0.0,0.0,58804330.49233724,0.0
20250,20.0,OAXACA,250.0,San Mateo Etlatongo,Valor,31.129132288081628,18.80184894627749,9.151053571165757,SAN MATEO ETLATONGO,Valor,31365.4281513935,20 250,1239,,,,0.0,0.0,0.0,0.0,20.0250.0,0.0,0.0,38861765.47957654,0.0
20248,20.0,OAXACA,248.0,San Mateo del Mar,Valor,32.32937792585333,12.78336397145592,8.87453216618776,SAN MATEO DEL MAR,Valor,28970.6782252323,20 248,15571,SAN MATEO DEL MAR,OAXACA,,1.0,1.0,2.0,12.844390212574659,20.0248.0,0.0,6.4221951062873295,451102430.6450921,0.0
20247,20.0,OAXACA,247.0,Capulálpam de Méndez,Valor,22.42425821857507,21.10742044509072,7.738181467478913,CAPULÁLPAM DE MÉNDEZ,Valor,35147.3311746816,20 247,1619,CAPULÁLPAM DE MÉNDEZ,OAXACA,,1.0,0.0,1.0,61.766522544780734,20.0247.0,0.0,61.766522544780734,56903529.17180952,0.0
20246,20.0,OAXACA,246.0,San Mateo Cajonos,Valor,6.054170141802299,19.60869889568763,10.660520823047701,SAN MATEO CAJONOS,Valor,25703.9009248924,20 246,611,SAN MATEO CAJONOS,OAXACA,,0.0,1.0,1.0,163.66612111292963,20.0246.0,0.0,0.0,15705083.465109257,0.0
20331,20.0,OAXACA,331.0,San Pedro Tidaá,Valor,13.545319371869674,25.283195487125774,11.884136093252314,SAN PEDRO TIDAÁ,Valor,25729.3267121143,20 331,982,,,,0.0,0.0,0.0,0.0,20.0331.0,0.0,0.0,25266198.831296243,0.0
20332,20.0,OAXACA,332.0,San Pedro Topiltepec,Valor,20.683146386887074,26.235456221697927,12.336938121740186,SAN PEDRO TOPILTEPEC,Valor,30797.4307321966,20 332,373,,,,0.0,0.0,0.0,0.0,20.0332.0,0.0,0.0,11487441.663109332,0.0
20333,20.0,OAXACA,333.0,San Pedro Totolápam,Valor,28.775827536591514,19.41049908723806,10.468858258900896,SAN PEDRO TOTOLÁPAM,Valor,39363.3983682961,20 333,3294,SAN PEDRO TOTOLÁPAM,OAXACA,,0.0,2.0,2.0,60.71645415907712,20.0333.0,0.0,0.0,129663034.22516735,0.0
20400,20.0,OAXACA,400.0,Santa María Camotlán,Valor,11.41465307513186,23.342780811050044,10.76179946588433,SANTA MARÍA CAMOTLÁN,Valor,28719.0708979649,20 400,1713,SANTA MARÍA CAMOTLÁN,OAXACA,,2.0,0.0,2.0,116.75423234092236,20.0400.0,0.0,116.75423234092236,49195768.448213875,0.0
20410,20.0,OAXACA,410.0,Santa María Ecatepec,Valor,25.356746755458193,19.593931476259275,8.7388859666574,SANTA MARÍA ECATEPEC,Valor,24334.7587267259,20 410,3418,,,,0.0,0.0,0.0,0.0,20.0410.0,0.0,0.0,83176205.32794912,0.0
20409,20.0,OAXACA,409.0,Santa María del Tule,Valor,34.15529537916846,19.50499012190238,8.86100000239936,SANTA MARÍA DEL TULE,Valor,47945.0264685821,20 409,8939,SANTA MARÍA DEL TULE,OAXACA,,3.0,5.0,8.0,89.4954692918671,20.0409.0,0.0,33.56080098445016,428580591.6026554,0.0
20408,20.0,OAXACA,408.0,Santa María del Rosario,Valor,30.781327290430323,21.37796124948694,9.617285299225626,SANTA MARÍA DEL ROSARIO,Valor,32719.6371535479,20 408,499,,,,0.0,0.0,0.0,0.0,20.0408.0,0.0,0.0,16327098.939620404,0.0
20405,20.0,OAXACA,405.0,Villa de Chilapa de Díaz,Valor,10.633058730883475,20.064165492320356,10.223943426478794,VILLA DE CHILAPA DE DÍAZ,Valor,32494.1710024899,20 405,1815,,,,0.0,0.0,0.0,0.0,20.0405.0,0.0,0.0,58976920.36951917,0.0
20404,20.0,OAXACA,404.0,Santa María Chachoápam,Valor,21.218658911428914,22.51972330323444,10.519720320492246,SANTA MARÍA CHACHOÁPAM,Valor,38754.7623327107,20 404,761,,,,0.0,0.0,0.0,0.0,20.0404.0,0.0,0.0,29492374.13519284,0.0
20403,20.0,OAXACA,403.0,Santa María Coyotepec,Valor,36.17345605704945,17.306916332356046,7.985402349069638,SANTA MARÍA COYOTEPEC,Valor,40304.3693704739,20 403,3751,SANTA MARÍA COYOTEPEC,OAXACA,,1.0,1.0,2.0,53.31911490269261,20.0403.0,0.0,26.659557451346306,151181689.5086476,0.0
